0,0,0,-0.9974054,-0.003299355,-0.000237884,0.07191309,0,0,0,-0.105509,0.0005445479,0.01846502,0.0265572,0.9905218,0.1189714,0.06330132,0,0,0,-0.1321247,-0.4318452,0.05790796,0.9899845,-0.005176944,-0.02213414,0.1393348,0,0,0,-0.14984,-0.8476968,-0.02142614,0.788183,0.02895872,0.003221108,-0.6147509,0,0,0,-0.1596392,-0.9199524,0.135456,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0,0,0,0.1054569,0.00194025,0.01866686,-0.01665111,0.994612,0.09767003,-0.03050166,0,0,0,0.1253076,-0.4320474,0.04071288,0.9894433,-0.02887817,-0.05913174,0.1291185,0,0,0,0.1073683,-0.8469758,-0.04327267,0.7763779,0.009341333,-0.04114484,-0.628854,0,0,0,0.1466415,-0.9166327,0.1101368,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0,0,0,-0.0004290749,0.06872225,-0.02680967,0.999558,-0.001979239,-0.003511514,0.02945517,0,0,0,-0.0007452597,0.1941481,-0.01611662,0.9999271,-0.004413411,-0.006900681,-0.008875784,0,0,0,3.280831E-06,0.3169246,-0.003435653,0.9998297,-0.004590468,-0.006774614,0.01654379,0,0,0
0,0,0,-0.9974054,-0.003299355,-0.000237884,0.07191309,0,0,0,-0.105509,0.0005445479,0.01846502,0.0265572,0.9905218,0.1189714,0.06330132,0,0,0,-0.1321247,-0.4318452,0.05790796,0.9899845,-0.005176944,-0.02213414,0.1393348,0,0,0,-0.14984,-0.8476968,-0.02142614,0.788183,0.02895872,0.003221108,-0.6147509,0,0,0,-0.1596392,-0.9199524,0.135456,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0,0,0,0.1054569,0.00194025,0.01866686,-0.01665111,0.994612,0.09767003,-0.03050166,0,0,0,0.1253076,-0.4320474,0.04071288,0.9894433,-0.02887817,-0.05913174,0.1291185,0,0,0,0.1073683,-0.8469758,-0.04327267,0.7763779,0.009341333,-0.04114484,-0.628854,0,0,0,0.1466415,-0.9166327,0.1101368,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0,0,0,-0.0004290749,0.06872225,-0.02680967,0.999558,-0.001979239,-0.003511514,0.02945517,0,0,0,-0.0007452597,0.1941481,-0.01611662,0.9999271,-0.004413411,-0.006900681,-0.008875784,0,0,0,3.280831E-06,0.3169246,-0.003435653,0.9998297,-0.004590468,-0.006774614,0.01654379,0,0,0
0,0,0,-0.9974054,-0.003299355,-0.000237884,0.07191309,0,0,0,-0.105509,0.0005445479,0.01846502,0.0265572,0.9905218,0.1189714,0.06330132,0,0,0,-0.1321247,-0.4318452,0.05790796,0.9899845,-0.005176944,-0.02213414,0.1393348,0,0,0,-0.14984,-0.8476968,-0.02142614,0.788183,0.02895872,0.003221108,-0.6147509,0,0,0,-0.1596392,-0.9199524,0.135456,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0,0,0,0.1054569,0.00194025,0.01866686,-0.01665111,0.994612,0.09767003,-0.03050166,0,0,0,0.1253076,-0.4320474,0.04071288,0.9894433,-0.02887817,-0.05913174,0.1291185,0,0,0,0.1073683,-0.8469758,-0.04327267,0.7763779,0.009341333,-0.04114484,-0.628854,0,0,0,0.1466415,-0.9166327,0.1101368,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0,0,0,-0.0004290749,0.06872225,-0.02680967,0.999558,-0.001979239,-0.003511514,0.02945517,0,0,0,-0.0007452597,0.1941481,-0.01611662,0.9999271,-0.004413411,-0.006900681,-0.008875784,0,0,0,3.280831E-06,0.3169246,-0.003435653,0.9998297,-0.004590468,-0.006774614,0.01654379,0,0,0
0,0,0,-0.9974054,-0.003299355,-0.000237884,0.07191309,0,0,0,-0.105509,0.0005445479,0.01846502,0.0265572,0.9905218,0.1189714,0.06330132,0,0,0,-0.1321247,-0.4318452,0.05790796,0.9899845,-0.005176944,-0.02213414,0.1393348,0,0,0,-0.14984,-0.8476968,-0.02142614,0.788183,0.02895872,0.003221108,-0.6147509,0,0,0,-0.1596392,-0.9199524,0.135456,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0,0,0,0.1054569,0.00194025,0.01866686,-0.01665111,0.994612,0.09767003,-0.03050166,0,0,0,0.1253076,-0.4320474,0.04071288,0.9894433,-0.02887817,-0.05913174,0.1291185,0,0,0,0.1073683,-0.8469758,-0.04327267,0.7763779,0.009341333,-0.04114484,-0.628854,0,0,0,0.1466415,-0.9166327,0.1101368,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0,0,0,-0.0004290749,0.06872225,-0.02680967,0.999558,-0.001979239,-0.003511514,0.02945517,0,0,0,-0.0007452597,0.1941481,-0.01611662,0.9999271,-0.004413411,-0.006900681,-0.008875784,0,0,0,3.280831E-06,0.3169246,-0.003435653,0.9998297,-0.004590468,-0.006774614,0.01654379,0,0,0
0,0,0,-0.9974054,-0.003299355,-0.000237884,0.07191309,0,0,0,-0.105509,0.0005445479,0.01846502,0.0265572,0.9905218,0.1189714,0.06330132,0,0,0,-0.1321247,-0.4318452,0.05790796,0.9899845,-0.005176944,-0.02213414,0.1393348,0,0,0,-0.14984,-0.8476968,-0.02142614,0.788183,0.02895872,0.003221108,-0.6147509,0,0,0,-0.1596392,-0.9199524,0.135456,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0,0,0,0.1054569,0.00194025,0.01866686,-0.01665111,0.994612,0.09767003,-0.03050166,0,0,0,0.1253076,-0.4320474,0.04071288,0.9894433,-0.02887817,-0.05913174,0.1291185,0,0,0,0.1073683,-0.8469758,-0.04327267,0.7763779,0.009341333,-0.04114484,-0.628854,0,0,0,0.1466415,-0.9166327,0.1101368,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0,0,0,-0.0004290749,0.06872225,-0.02680967,0.999558,-0.001979239,-0.003511514,0.02945517,0,0,0,-0.0007452597,0.1941481,-0.01611662,0.9999271,-0.004413411,-0.006900681,-0.008875784,0,0,0,3.280831E-06,0.3169246,-0.003435653,0.9998297,-0.004590468,-0.006774614,0.01654379,0,0,0
0,0,0,-0.9974054,-0.003299355,-0.000237884,0.07191309,0,0,0,-0.105509,0.0005445479,0.01846502,0.0265572,0.9905218,0.1189714,0.06330132,0,0,0,-0.1321247,-0.4318452,0.05790796,0.9899845,-0.005176944,-0.02213414,0.1393348,0,0,0,-0.14984,-0.8476968,-0.02142614,0.788183,0.02895872,0.003221108,-0.6147509,0,0,0,-0.1596392,-0.9199524,0.135456,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0,0,0,0.1054569,0.00194025,0.01866686,-0.01665111,0.994612,0.09767003,-0.03050166,0,0,0,0.1253076,-0.4320474,0.04071288,0.9894433,-0.02887817,-0.05913174,0.1291185,0,0,0,0.1073683,-0.8469758,-0.04327267,0.7763779,0.009341333,-0.04114484,-0.628854,0,0,0,0.1466415,-0.9166327,0.1101368,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0,0,0,-0.0004290749,0.06872225,-0.02680967,0.999558,-0.001979239,-0.003511514,0.02945517,0,0,0,-0.0007452597,0.1941481,-0.01611662,0.9999271,-0.004413411,-0.006900681,-0.008875784,0,0,0,3.280831E-06,0.3169246,-0.003435653,0.9998297,-0.004590468,-0.006774614,0.01654379,0,0,0
0,0,0,0.9968392,-0.04586713,-0.002981537,-0.06479833,4.540899,-2.678334,125.195,-0.1046715,0.01118517,0.01980321,-0.06454758,0.9950168,0.07464333,0.01426596,4.555816,-1.711004,124.9982,-0.08945523,-0.4234457,0.02926952,0.9829535,0.0133049,-0.03017144,0.1808729,8.237967,-1.914744,122.1944,-0.06549016,-0.8218875,-0.1128932,0.7464196,-0.01701058,-0.03936071,-0.6640928,12.26637,-0.3320343,116.4251,-0.05045945,-0.8977871,0.04183939,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,14.0482,-0.6633061,116.2079,0.1053926,-0.008188487,0.01728423,-0.06960116,0.9395124,0.329425,-0.06285892,4.483858,-3.599128,125.3895,0.1488272,-0.3814209,0.2364568,0.975507,-0.01315974,-0.03003198,0.217511,6.56211,1.924077,143.3713,0.1475787,-0.8028889,0.2800921,0.7992935,-0.04024157,-0.0527631,-0.597266,8.332805,1.329569,154.9147,0.1824108,-0.8350408,0.4464711,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,7.46662,4.739106,156.2204,0.005942089,0.06804919,-0.02784984,0.9997997,0.01177344,0.008618432,0.01369833,5.201238,-2.739521,125.0978,0.01461116,0.1929784,-0.0150608,0.9987663,0.02393869,0.01165448,-0.04191667,5.98569,-2.784668,125.2879,0.01750685,0.3142178,0.007920023,0.9995091,0.02423123,0.01103047,-0.01651635,6.142533,-2.924403,126.2272
0,0,0,0.9984078,-0.01165054,-0.0006440093,-0.05518918,-0.6258513,-0.4875986,15.52506,-0.1053649,0.004324794,0.01878711,-0.05100438,0.9499572,0.3063054,0.03401312,-0.6378701,0.493418,15.51364,-0.08052801,-0.3733844,0.2331323,0.9774899,-0.009678914,-0.02245069,0.2095612,1.068307,-0.07869986,14.42151,-0.05614446,-0.7945856,0.2723138,0.8551528,0.005423818,-0.01418938,-0.5181534,2.023394,-2.346234,4.399704,-0.04921833,-0.8598694,0.432373,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,2.639234,-8.270524,3.223272,0.1055477,-0.0005981923,0.01824085,-0.001101068,0.9994615,-0.02979372,-0.01370516,-0.5833768,-1.465288,15.53609,0.09595461,-0.4292203,-0.05535614,0.9587992,-0.01793551,-0.01186664,0.2832696,-0.2225915,-1.237284,13.96251,0.06471155,-0.7401193,-0.34155,0.7973309,-0.008340191,-0.01215344,-0.6033624,1.408128,4.940185,4.607294,0.06522124,-0.8875581,-0.2510481,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,0.5398591,-1.019196,-0.9889503,0.001506564,0.06776834,-0.02910035,0.9996949,0.006636116,-0.01347868,0.01960758,0.006752633,-0.4719713,15.51847,0.002856312,0.1933248,-0.02016861,0.9990009,0.01057606,-0.0309126,-0.03049103,0.8035056,-0.4462763,15.43281,0.001141757,0.3156922,-0.004083052,0.9994532,0.00977071,-0.0311763,-0.005088462,0.8825675,-0.4068722,15.16812
0,0,0,-0.9971857,-0.04785383,-0.002766356,0.05764575,3.333285,0.7034865,12.48844,-0.1053694,-0.008338809,0.01735411,0.06537425,0.9891562,0.1160028,0.06196446,3.233294,-0.3615727,11.85813,-0.1271462,-0.4402355,0.06442875,0.854144,-0.03184068,-0.06746386,0.5146582,1.018943,-0.9210328,24.2492,-0.1409142,-0.6775934,-0.2863021,0.8930422,0.1033801,0.04017913,-0.4360893,0.6372746,7.813627,16.11729,-0.1214704,-0.8492256,-0.2959548,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,0.4429032,4.24578,5.307296,0.1046188,0.01186323,0.01968625,0.05049887,0.9646166,0.2587117,0.005737885,3.175551,1.801762,13.12035,0.09725543,-0.3875397,0.1918736,0.9650027,-0.02820402,-0.0577391,0.254245,1.010824,-0.5746105,8.521279,0.06239316,-0.8074148,0.1468133,0.7973781,0.02972537,-0.01760319,-0.6024905,-0.361804,-0.3792589,1.484278,0.08028984,-0.8734813,0.3056965,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,-0.3858442,-0.8494204,1.300326,-0.006185262,0.06762064,-0.02882441,0.999562,-0.01785184,0.009135916,0.02176495,2.805122,0.6494521,12.42031,-0.01387837,0.1929495,-0.01990843,0.998918,-0.03477395,0.01900776,-0.02433833,1.761218,0.640739,12.32045,-0.01263594,0.3155272,-0.005463944,0.9992139,-0.03427109,0.01990228,0.001060156,1.350081,0.6625869,12.23753
0,0,0,0.9980412,-0.05344176,-0.001739111,-0.03247843,-0.1236253,0.5891973,11.51624,-0.104463,0.01395082,0.01913809,-0.08711844,0.9840928,0.1507981,0.03509494,-0.2192976,0.7823923,10.95661,-0.07860757,-0.4074576,0.1238827,0.9740322,0.004505363,-0.01789647,0.2256562,-0.8803403,-0.8911166,5.899716,-0.04382476,-0.820268,0.03489809,0.780948,-0.02482101,-0.03413606,-0.6231683,-0.3979733,-0.05026297,-0.08312527,-0.03905678,-0.8931119,0.1917417,0.5631323,-2.239029E-05,-1.515181E-05,-0.8263667,-0.6525797,-0.2791665,-0.1772507,0.1052962,-0.008578122,0.01767806,-0.07710803,0.9610572,0.2566499,-0.06748579,-0.2080581,0.4897009,12.07246,0.1445157,-0.4002591,0.2028086,0.83545,0.005180521,-0.009990862,0.5494512,1.596049,4.183076,24.8781,0.1028418,-0.7205086,-0.07149842,0.8168291,-0.06619081,-0.05674934,-0.570253,1.543475,-3.277172,31.5794,0.115933,-0.8715739,0.01178994,0.5631324,2.221356E-05,1.539582E-05,-0.8263667,4.038875,-1.362009,40.02957,0.006866595,0.06601739,-0.03218959,0.9997622,0.01466477,-0.002816755,0.01588959,0.1217853,0.5001534,11.37074,0.01666602,0.1914492,-0.02808273,0.9988962,0.02915183,-0.00655908,-0.0362444,0.229037,0.5010692,11.16124,0.01898427,0.3141839,-0.0151878,0.9994947,0.02897092,-0.007312139,-0.01084262,0.2876245,0.5024238,11.13952
